hospital_id,row_seed_id,column_seed_id,covariance
FSITE_08,FSEED_07,FSEED_03,0.000052000000
FSITE_08,FSEED_07,FSEED_04,0.000052000000
FSITE_08,FSEED_07,FSEED_05,0.000052000000
FSITE_08,FSEED_07,FSEED_06,0.000052000000
FSITE_08,FSEED_07,FSEED_07,0.000260000000
FSITE_08,FSEED_07,FSEED_08,0.000052000000
FSITE_08,FSEED_08,FSEED_01,0.000052000000
FSITE_08,FSEED_08,FSEED_02,0.000052000000
FSITE_08,FSEED_08,FSEED_03,0.000052000000
FSITE_08,FSEED_08,FSEED_04,0.000052000000
FSITE_08,FSEED_08,FSEED_05,0.000052000000
FSITE_08,FSEED_08,FSEED_06,0.000052000000
FSITE_08,FSEED_08,FSEED_07,0.000052000000
FSITE_08,FSEED_08,FSEED_08,0.000260000000
FSITE_09,FSEED_01,FSEED_01,0.000265000000
FSITE_09,FSEED_01,FSEED_02,0.000053000000
FSITE_09,FSEED_01,FSEED_03,0.000053000000
FSITE_09,FSEED_01,FSEED_04,0.000053000000
FSITE_09,FSEED_01,FSEED_05,0.000053000000
FSITE_09,FSEED_01,FSEED_06,0.000053000000
FSITE_09,FSEED_01,FSEED_07,0.000053000000
FSITE_09,FSEED_01,FSEED_08,0.000053000000
FSITE_09,FSEED_02,FSEED_01,0.000053000000
FSITE_09,FSEED_02,FSEED_02,0.000265000000
FSITE_09,FSEED_02,FSEED_03,0.000053000000
FSITE_09,FSEED_02,FSEED_04,0.000053000000
FSITE_09,FSEED_02,FSEED_05,0.000053000000
FSITE_09,FSEED_02,FSEED_06,0.000053000000
FSITE_09,FSEED_02,FSEED_07,0.000053000000
FSITE_09,FSEED_02,FSEED_08,0.000053000000
FSITE_09,FSEED_03,FSEED_01,0.000053000000
FSITE_09,FSEED_03,FSEED_02,0.000053000000
FSITE_09,FSEED_03,FSEED_03,0.000265000000
FSITE_09,FSEED_03,FSEED_04,0.000053000000
FSITE_09,FSEED_03,FSEED_05,0.000053000000
FSITE_09,FSEED_03,FSEED_06,0.000053000000
FSITE_09,FSEED_03,FSEED_07,0.000053000000
FSITE_09,FSEED_03,FSEED_08,0.000053000000
FSITE_09,FSEED_04,FSEED_01,0.000053000000
FSITE_09,FSEED_04,FSEED_02,0.000053000000
FSITE_09,FSEED_04,FSEED_03,0.000053000000
FSITE_09,FSEED_04,FSEED_04,0.000265000000
FSITE_09,FSEED_04,FSEED_05,0.000053000000
FSITE_09,FSEED_04,FSEED_06,0.000053000000
FSITE_09,FSEED_04,FSEED_07,0.000053000000
FSITE_09,FSEED_04,FSEED_08,0.000053000000
FSITE_09,FSEED_05,FSEED_01,0.000053000000
FSITE_09,FSEED_05,FSEED_02,0.000053000000
FSITE_09,FSEED_05,FSEED_03,0.000053000000
FSITE_09,FSEED_05,FSEED_04,0.000053000000
FSITE_09,FSEED_05,FSEED_05,0.000265000000
FSITE_09,FSEED_05,FSEED_06,0.000053000000
FSITE_09,FSEED_05,FSEED_07,0.000053000000
FSITE_09,FSEED_05,FSEED_08,0.000053000000
FSITE_09,FSEED_06,FSEED_01,0.000053000000
FSITE_09,FSEED_06,FSEED_02,0.000053000000
FSITE_09,FSEED_06,FSEED_03,0.000053000000
FSITE_09,FSEED_06,FSEED_04,0.000053000000
FSITE_09,FSEED_06,FSEED_05,0.000053000000
FSITE_09,FSEED_06,FSEED_06,0.000265000000
FSITE_09,FSEED_06,FSEED_07,0.000053000000
FSITE_09,FSEED_06,FSEED_08,0.000053000000
FSITE_09,FSEED_07,FSEED_01,0.000053000000
FSITE_09,FSEED_07,FSEED_02,0.000053000000
FSITE_09,FSEED_07,FSEED_03,0.000053000000
FSITE_09,FSEED_07,FSEED_04,0.000053000000
FSITE_09,FSEED_07,FSEED_05,0.000053000000
FSITE_09,FSEED_07,FSEED_06,0.000053000000
FSITE_09,FSEED_07,FSEED_07,0.000265000000
FSITE_09,FSEED_07,FSEED_08,0.000053000000
FSITE_09,FSEED_08,FSEED_01,0.000053000000
FSITE_09,FSEED_08,FSEED_02,0.000053000000
FSITE_09,FSEED_08,FSEED_03,0.000053000000
FSITE_09,FSEED_08,FSEED_04,0.000053000000
FSITE_09,FSEED_08,FSEED_05,0.000053000000
FSITE_09,FSEED_08,FSEED_06,0.000053000000
FSITE_09,FSEED_08,FSEED_07,0.000053000000
FSITE_09,FSEED_08,FSEED_08,0.000265000000
FSITE_10,FSEED_01,FSEED_01,0.000270000000
FSITE_10,FSEED_01,FSEED_02,0.000054000000
FSITE_10,FSEED_01,FSEED_03,0.000054000000
FSITE_10,FSEED_01,FSEED_04,0.000054000000
FSITE_10,FSEED_01,FSEED_05,0.000054000000
FSITE_10,FSEED_01,FSEED_06,0.000054000000
FSITE_10,FSEED_01,FSEED_07,0.000054000000
FSITE_10,FSEED_01,FSEED_08,0.000054000000
FSITE_10,FSEED_02,FSEED_01,0.000054000000
FSITE_10,FSEED_02,FSEED_02,0.000270000000
FSITE_10,FSEED_02,FSEED_03,0.000054000000
FSITE_10,FSEED_02,FSEED_04,0.000054000000
FSITE_10,FSEED_02,FSEED_05,0.000054000000
FSITE_10,FSEED_02,FSEED_06,0.000054000000
FSITE_10,FSEED_02,FSEED_07,0.000054000000
FSITE_10,FSEED_02,FSEED_08,0.000054000000
FSITE_10,FSEED_03,FSEED_01,0.000054000000
FSITE_10,FSEED_03,FSEED_02,0.000054000000
FSITE_10,FSEED_03,FSEED_03,0.000270000000
FSITE_10,FSEED_03,FSEED_04,0.000054000000
FSITE_10,FSEED_03,FSEED_05,0.000054000000
FSITE_10,FSEED_03,FSEED_06,0.000054000000
FSITE_10,FSEED_03,FSEED_07,0.000054000000
FSITE_10,FSEED_03,FSEED_08,0.000054000000
FSITE_10,FSEED_04,FSEED_01,0.000054000000
FSITE_10,FSEED_04,FSEED_02,0.000054000000
FSITE_10,FSEED_04,FSEED_03,0.000054000000
FSITE_10,FSEED_04,FSEED_04,0.000270000000
FSITE_10,FSEED_04,FSEED_05,0.000054000000
FSITE_10,FSEED_04,FSEED_06,0.000054000000
FSITE_10,FSEED_04,FSEED_07,0.000054000000
FSITE_10,FSEED_04,FSEED_08,0.000054000000
FSITE_10,FSEED_05,FSEED_01,0.000054000000
FSITE_10,FSEED_05,FSEED_02,0.000054000000
FSITE_10,FSEED_05,FSEED_03,0.000054000000
FSITE_10,FSEED_05,FSEED_04,0.000054000000
FSITE_10,FSEED_05,FSEED_05,0.000270000000
FSITE_10,FSEED_05,FSEED_06,0.000054000000
FSITE_10,FSEED_05,FSEED_07,0.000054000000
FSITE_10,FSEED_05,FSEED_08,0.000054000000
FSITE_10,FSEED_06,FSEED_01,0.000054000000
FSITE_10,FSEED_06,FSEED_02,0.000054000000
FSITE_10,FSEED_06,FSEED_03,0.000054000000
FSITE_10,FSEED_06,FSEED_04,0.000054000000
FSITE_10,FSEED_06,FSEED_05,0.000054000000
FSITE_10,FSEED_06,FSEED_06,0.000270000000
FSITE_10,FSEED_06,FSEED_07,0.000054000000
FSITE_10,FSEED_06,FSEED_08,0.000054000000
FSITE_10,FSEED_07,FSEED_01,0.000054000000
FSITE_10,FSEED_07,FSEED_02,0.000054000000
FSITE_10,FSEED_07,FSEED_03,0.000054000000
FSITE_10,FSEED_07,FSEED_04,0.000054000000
FSITE_10,FSEED_07,FSEED_05,0.000054000000
FSITE_10,FSEED_07,FSEED_06,0.000054000000
FSITE_10,FSEED_07,FSEED_07,0.000270000000
FSITE_10,FSEED_07,FSEED_08,0.000054000000
FSITE_10,FSEED_08,FSEED_01,0.000054000000
FSITE_10,FSEED_08,FSEED_02,0.000054000000
FSITE_10,FSEED_08,FSEED_03,0.000054000000
FSITE_10,FSEED_08,FSEED_04,0.000054000000
FSITE_10,FSEED_08,FSEED_05,0.000054000000
FSITE_10,FSEED_08,FSEED_06,0.000054000000
FSITE_10,FSEED_08,FSEED_07,0.000054000000
FSITE_10,FSEED_08,FSEED_08,0.000270000000
FSITE_11,FSEED_01,FSEED_01,0.000275000000
FSITE_11,FSEED_01,FSEED_02,0.000055000000
FSITE_11,FSEED_01,FSEED_03,0.000055000000
FSITE_11,FSEED_01,FSEED_04,0.000055000000
FSITE_11,FSEED_01,FSEED_05,0.000055000000
FSITE_11,FSEED_01,FSEED_06,0.000055000000
FSITE_11,FSEED_01,FSEED_07,0.000055000000
FSITE_11,FSEED_01,FSEED_08,0.000055000000
FSITE_11,FSEED_02,FSEED_01,0.000055000000
FSITE_11,FSEED_02,FSEED_02,0.000275000000
FSITE_11,FSEED_02,FSEED_03,0.000055000000
FSITE_11,FSEED_02,FSEED_04,0.000055000000
FSITE_11,FSEED_02,FSEED_05,0.000055000000
FSITE_11,FSEED_02,FSEED_06,0.000055000000
FSITE_11,FSEED_02,FSEED_07,0.000055000000
FSITE_11,FSEED_02,FSEED_08,0.000055000000
FSITE_11,FSEED_03,FSEED_01,0.000055000000
FSITE_11,FSEED_03,FSEED_02,0.000055000000
FSITE_11,FSEED_03,FSEED_03,0.000275000000
FSITE_11,FSEED_03,FSEED_04,0.000055000000
FSITE_11,FSEED_03,FSEED_05,0.000055000000
FSITE_11,FSEED_03,FSEED_06,0.000055000000
FSITE_11,FSEED_03,FSEED_07,0.000055000000
FSITE_11,FSEED_03,FSEED_08,0.000055000000
FSITE_11,FSEED_04,FSEED_01,0.000055000000
FSITE_11,FSEED_04,FSEED_02,0.000055000000
FSITE_11,FSEED_04,FSEED_03,0.000055000000
FSITE_11,FSEED_04,FSEED_04,0.000275000000
FSITE_11,FSEED_04,FSEED_05,0.000055000000
FSITE_11,FSEED_04,FSEED_06,0.000055000000
FSITE_11,FSEED_04,FSEED_07,0.000055000000
FSITE_11,FSEED_04,FSEED_08,0.000055000000
FSITE_11,FSEED_05,FSEED_01,0.000055000000
FSITE_11,FSEED_05,FSEED_02,0.000055000000
FSITE_11,FSEED_05,FSEED_03,0.000055000000
FSITE_11,FSEED_05,FSEED_04,0.000055000000
FSITE_11,FSEED_05,FSEED_05,0.000275000000
FSITE_11,FSEED_05,FSEED_06,0.000055000000
FSITE_11,FSEED_05,FSEED_07,0.000055000000
FSITE_11,FSEED_05,FSEED_08,0.000055000000
FSITE_11,FSEED_06,FSEED_01,0.000055000000
FSITE_11,FSEED_06,FSEED_02,0.000055000000
FSITE_11,FSEED_06,FSEED_03,0.000055000000
FSITE_11,FSEED_06,FSEED_04,0.000055000000
FSITE_11,FSEED_06,FSEED_05,0.000055000000
FSITE_11,FSEED_06,FSEED_06,0.000275000000
FSITE_11,FSEED_06,FSEED_07,0.000055000000
FSITE_11,FSEED_06,FSEED_08,0.000055000000
FSITE_11,FSEED_07,FSEED_01,0.000055000000
FSITE_11,FSEED_07,FSEED_02,0.000055000000
FSITE_11,FSEED_07,FSEED_03,0.000055000000
FSITE_11,FSEED_07,FSEED_04,0.000055000000
FSITE_11,FSEED_07,FSEED_05,0.000055000000
FSITE_11,FSEED_07,FSEED_06,0.000055000000
FSITE_11,FSEED_07,FSEED_07,0.000275000000
FSITE_11,FSEED_07,FSEED_08,0.000055000000
FSITE_11,FSEED_08,FSEED_01,0.000055000000
FSITE_11,FSEED_08,FSEED_02,0.000055000000
FSITE_11,FSEED_08,FSEED_03,0.000055000000
FSITE_11,FSEED_08,FSEED_04,0.000055000000
FSITE_11,FSEED_08,FSEED_05,0.000055000000
FSITE_11,FSEED_08,FSEED_06,0.000055000000
FSITE_11,FSEED_08,FSEED_07,0.000055000000
FSITE_11,FSEED_08,FSEED_08,0.000275000000
FSITE_12,FSEED_01,FSEED_01,0.000280000000
FSITE_12,FSEED_01,FSEED_02,0.000056000000
FSITE_12,FSEED_01,FSEED_03,0.000056000000
FSITE_12,FSEED_01,FSEED_04,0.000056000000
FSITE_12,FSEED_01,FSEED_05,0.000056000000
FSITE_12,FSEED_01,FSEED_06,0.000056000000
FSITE_12,FSEED_01,FSEED_07,0.000056000000
FSITE_12,FSEED_01,FSEED_08,0.000056000000
FSITE_12,FSEED_02,FSEED_01,0.000056000000
FSITE_12,FSEED_02,FSEED_02,0.000280000000
FSITE_12,FSEED_02,FSEED_03,0.000056000000
FSITE_12,FSEED_02,FSEED_04,0.000056000000
FSITE_12,FSEED_02,FSEED_05,0.000056000000
FSITE_12,FSEED_02,FSEED_06,0.000056000000
FSITE_12,FSEED_02,FSEED_07,0.000056000000
FSITE_12,FSEED_02,FSEED_08,0.000056000000
FSITE_12,FSEED_03,FSEED_01,0.000056000000
FSITE_12,FSEED_03,FSEED_02,0.000056000000
FSITE_12,FSEED_03,FSEED_03,0.000280000000
FSITE_12,FSEED_03,FSEED_04,0.000056000000
FSITE_12,FSEED_03,FSEED_05,0.000056000000
FSITE_12,FSEED_03,FSEED_06,0.000056000000
FSITE_12,FSEED_03,FSEED_07,0.000056000000
FSITE_12,FSEED_03,FSEED_08,0.000056000000
FSITE_12,FSEED_04,FSEED_01,0.000056000000
FSITE_12,FSEED_04,FSEED_02,0.000056000000
FSITE_12,FSEED_04,FSEED_03,0.000056000000
FSITE_12,FSEED_04,FSEED_04,0.000280000000
FSITE_12,FSEED_04,FSEED_05,0.000056000000
FSITE_12,FSEED_04,FSEED_06,0.000056000000
FSITE_12,FSEED_04,FSEED_07,0.000056000000
FSITE_12,FSEED_04,FSEED_08,0.000056000000
FSITE_12,FSEED_05,FSEED_01,0.000056000000
FSITE_12,FSEED_05,FSEED_02,0.000056000000
FSITE_12,FSEED_05,FSEED_03,0.000056000000
FSITE_12,FSEED_05,FSEED_04,0.000056000000
FSITE_12,FSEED_05,FSEED_05,0.000280000000
FSITE_12,FSEED_05,FSEED_06,0.000056000000
FSITE_12,FSEED_05,FSEED_07,0.000056000000
FSITE_12,FSEED_05,FSEED_08,0.000056000000
FSITE_12,FSEED_06,FSEED_01,0.000056000000
FSITE_12,FSEED_06,FSEED_02,0.000056000000
FSITE_12,FSEED_06,FSEED_03,0.000056000000
FSITE_12,FSEED_06,FSEED_04,0.000056000000
FSITE_12,FSEED_06,FSEED_05,0.000056000000
FSITE_12,FSEED_06,FSEED_06,0.000280000000
FSITE_12,FSEED_06,FSEED_07,0.000056000000
FSITE_12,FSEED_06,FSEED_08,0.000056000000
FSITE_12,FSEED_07,FSEED_01,0.000056000000
FSITE_12,FSEED_07,FSEED_02,0.000056000000
FSITE_12,FSEED_07,FSEED_03,0.000056000000
FSITE_12,FSEED_07,FSEED_04,0.000056000000
FSITE_12,FSEED_07,FSEED_05,0.000056000000
FSITE_12,FSEED_07,FSEED_06,0.000056000000
FSITE_12,FSEED_07,FSEED_07,0.000280000000
FSITE_12,FSEED_07,FSEED_08,0.000056000000
FSITE_12,FSEED_08,FSEED_01,0.000056000000
FSITE_12,FSEED_08,FSEED_02,0.000056000000
FSITE_12,FSEED_08,FSEED_03,0.000056000000
FSITE_12,FSEED_08,FSEED_04,0.000056000000
FSITE_12,FSEED_08,FSEED_05,0.000056000000
FSITE_12,FSEED_08,FSEED_06,0.000056000000
FSITE_12,FSEED_08,FSEED_07,0.000056000000
FSITE_12,FSEED_08,FSEED_08,0.000280000000
